Listing_Date,Seller_Type,Sold_Status,Sold_Date,Listing_Year,Listing_Make,Listing_Model,Mileage,Condition,Price,Listing_Color,VIN,City,State,Listing_Body_Type,Listing_Transmission,Listing_Transmission_Detail,Drivetrain,Listing_Model_Detail,Listing_URL,Listing_Title,Listing_Description
"07-09-2017, 01:36 PM",Dealer Inventory,0,, 2006,Porsche,,43110,Used, $49900, Atlas Grey,,Knoxville,TN, Coupe,Manual, Manual - 6 speed,2WD,,https://rennlist.com/forums/showthread.php?t=998884,2006 Porsche 911 Carrera S in Atlas Grey Metallic,"2006 Carrera S in Atlas Grey Metallic with grey interior. 43k miles. Loaded, sport Chrono, sport exhaust, Bose, full leather, GT3 Shifter, Factory Aero Kit 
Mods:
Softronic Tune
IPD Plenum
RSS Engine Mounts
NHP 200 Cell Catalytic Converters
NHP Headers 

Exceptionally clean vehicle













































		"
"08-09-2017, 10:24 PM",Private Party,0,, 2007,Porsche,Cayman,60000,Used, $24500, Grey,,KCMO,, Coupe,Manual, Manual - 6 speed,2WD,,https://rennlist.com/forums/showthread.php?t=1006388,07 Cayman S,"07 Cayman S 6 speed
Lowered with ""eibach"" Springs
Fabspeed exhaust
Call Scott with questions 816 804-5361
My 1st post on this forum but I've been a spectator for years
Located near Kansas City MO
Clean carfax
New front brake pads and rotors this spring.
		"
"08-25-2017, 05:00 PM",Dealer Inventory,0,, 2016,Porsche,Panamera,11458,Used, $109777, Ruby Red Metallic,WP0AC2A71GL070117,,, Coupe,Auto, PDK,4WD,,https://rennlist.com/forums/showthread.php?t=1020236,2016 Porsche Panamera Turbo -CPO- 1-owner,"Hello Rennlisters! It's been a week or so with Pebble Beach car week. Now we are back in the full-swing of things I wanted to post this deal up. 

2016 Porsche Panamera Turbo.

Local 1-owner car. It was leased by one of our VIP clients who just traded it in for the new Panamera Turbo on Wednesday of this week.  11,458 miles it is in excellent condition.  The vehicle is going through our CPO process and will be as good as new when it is completed.  I've sent this to a few of my friends that are looking for a left-over or low mileage Panamera.  No accidents or paintwork.

Options:

429 - 20"" 911 Turbo Design Wheels
446 - Wheel Center Caps With Colored Porsche Crest
541 - Seat Ventilation (Front)
638 - ParkAssist (Front And Rear) With Reversing Camera
640 - Sport Chrono Package
823 - Anthracite Birch Interior Package
848 - Heated Multifunction Steering Wheel In Anthracite Birch
861 - Power Sunblind For Rear Side Windows
868 - Retractable Luggage Compartment Cover
970 - Two-tone Leather Interior
A6 - Ruby Red Metallic
DS - Leather Interior In Black/Cream
P47 - Premium Package Plus
XYV - Porsche Crest On Headrests (Front)

MSRP: $154,095 
Not including Destination or Fuel Tax.


Asking Price: $109,777 OBO

Low Fees:  $109
$80 Doc Fee
$29 Tag Fee


Please send me a msg or email and I'll be happy to assist you in getting your new Turbo.  I'll send you back a reply with my cell as well (spam calls get me even here on RL).

Bests,
		"
"08-01-2017, 12:32 AM",Private Party,0,, 2008,Porsche,911,67500,Used, $68000, Basalt Black,WP0AD29968S783878,,, Coupe,Manual, Manual - 6 speed,4WD,,https://rennlist.com/forums/showthread.php?t=1002459,2008 Porsche Turbo 997.1,"2008 Porsche 911 Turbo

Basalt Black on Black with Manual 6 speed transmission. Car is always kept in Garage. 

Love this car but, just don't have time to drive it anymore.

Car has the following,

997 CUP and RSR control arms,
997 GT2 Sway bars,
996 Cup Shifter,
RS 4.0 clutch, RS release bearing and Sachs flywheel just replaced.
OEM problematic coolant pipes have been welded.
Cobb Stage 1 tune comes with car.

Title is in hand. $68,000 OBO
		"
"08-29-2017, 11:54 AM",Private Party,0,, 1986,Porsche,911,52000,Used, $45000, garnet red,,,, Coupe,Manual, Manual - 5 speed,2WD, 911,https://rennlist.com/forums/showthread.php?t=1022699,1986 Porsche Carrera 911,"Up for sale my 1986 Porsche Carrera 911 with just under 52000 miles.  Rust free and accident free.  Everything is original except for the radio head, steering wheel, and speakers, although the original blaupunkt radio head is included.  5 speed manual shifts very good and the engine starts up immediately with no weird noises or smoke.  Leaks about a quarter size drop after a week, but I think it's because I went to Mobil 1 0w-40 euro spec oil.  It didn't leak previously when it had the Castrol 15w-50.  The paint is very very beautiful and shines very vividly. Sunroof works perfectly and headliner is in terrific condition. Interior is also in excellent condition with no gouges or stains or deep scratches.  The driver bolster is still very much intact.  Fuchs have been refinished to new with like new Yokohamas.  Sunroof and radio all work perfectly.  Clean title in hand.  More pictures on request.  PPI's are welcome and I am located in Cincinnati, Ohio.  Owners manual and warranty booklet, and all past service papers are included.
		"
"09-01-2017, 03:10 AM",Private Party,0,, 2019,Porsche,,129000,Used, $4999, Gold,,Pacific Northwest,, Coupe,Manual, Manual - 4 speed,2WD,,https://rennlist.com/forums/showthread.php?t=1023210,1983 944 in Gold for sale,"Here we are, a Porsche 944. Front engine, rear transmission, perfect 50/50 weight distribution. Manual steering, disc brakes all around, and German reliability. If you are looking for a show car, look elsewhere. If you are looking for a driver's car, stick around!

We bought this car a year ago and took it straight from a dealer's lot to Gerber Motorsports in Seattle and had a complete service performed on the vehicle: all new oil, brake fluid, coolant, new timing belt and bearings (receipts available for all work). This car has been a great driver ever since. How great, you ask? Well, it has been to the top of Hurricane Ridge in February (to the shock of all Subaru drivers with chains on their wheels). This car has been successfully autocrossed three times with the Porsche Club of America this summer, and is simply a fantastic driving car. Also capable of carrying a Costco trip of groceries in the hatchback. Perfect.

What doesn't work:
Odometer
Clock
AC (though the fan still blows, I suspect simply recharging the system will fix it)
Paint is faded. Front impact bumper is crooked (easy fix with a new strut).
Passenger site window doesn't scroll down

What does work:
Everything the driver needs to go
Lights
Gas
Brakes
Clutch
Sunroof (it's manual)
Tires: Brand new rubber put all around in March
Just changed oil (August 23rd) by Gerber Motorsports, they checked the car and said it is good to go!
New DME Relay (August)

Bonus features:
The original owner optioned this car with Fuchs wheels, rare raised steering wheel, and the optional performance suspension package! Did I mention this car is a driver's car?
We also have a $250 wind- and rainproof cover that comes with the car.

Words of caution:
The only mechanical problem we've had is overheating on hot days in traffic jams. Other than that, she's been a reliable daily driver and fun car.

$4999 sound like a lot of money for a car with faded paint? A set of genuine 15"" Fuchs wheels on Ebay covers most of that. I like to think of the wheels as insurance for this car  

Please reply or PM if you are interested. We have receipts for all work performed since we acquired the vehicle.

Cheers,
Tanja and Aaron
		"
"06-30-2017, 12:30 PM",Private Party,0,, 2009,Porsche,911,33900,Used, $75000, cream,,Weston,FL, Cabriolet,Manual, Manual - 6 speed,4WD,,https://rennlist.com/forums/showthread.php?t=997510,2009 997 Turbo,"All work done within the last year;

Custom Tune 
RSR 4.0 Clutch /Light Weight Flywheel 
Ohlins R&amp;T Coilovers 
Champion Motorsport RF67 Wheels (20x8.5 &amp; 20x12) 
Brembo Slotted Rotors &amp; pads
Porsche Short Shift 
Agency Power front Carbon Spoiler
GT3 Front Vent 
GT2 Side vents - Agency Power 
GT2 Side Skirts - Porsche OEM 
DCT Carbon Steering Wheel 
Rennline Pedals 
Guard GT LSD 40/60
Porsche Motorsports Straight Pipes 

GT3 Shock arms 
Lower Control Arms 
Porsche OEM GT2 Drive Pulley 
New Spark Plugs 
New Water Pump 
New Steering Pump 
Low temp Thermostat 
Porsche Motorsport GT-2 Rear Sway 
Porsche Motorsport H&amp;R Front Sway 
Coolant Pipe Pinned
GT3 Front LCA's 
BBI - GT2 Clutch Slave 
Rennline Tow Hook
Clear Side Markers 
Front Diff Rebuilt 2016
Blue wrap - cream underneath 

Mechanically she has been maintained with an open checkbook and well sorted ....   ...  I have original wheels which are included in the sale ....

Thanks for looking guys .... 














		"
"08-20-2017, 08:02 PM",Private Party,0,, 2016,Porsche,Boxster,1000,Used, $110000, any,,,, Coupe,Manual, Manual - 6 speed,2WD, Boxster,https://rennlist.com/forums/showthread.php?t=1012963,Looking to buy 2016 Boxster Spyder.,"I am still looking to buy boxster spyder for myself.  Please pm if you have one or know of anyone looking to sell.  Ceramic brakes is a must.  PTS is also a plus.  
Thank you
		"
"08-26-2017, 08:04 AM",Private Party,0,, 1997,Porsche,911,48000,Used, $92500, Silver,WP0AA2995VS322918,,, Coupe,Manual, Manual - 6 speed,2WD,,https://rennlist.com/forums/showthread.php?t=1020660,1997 993 Carrera S (C2S) Silver/Black For Sale,"After 16 years it is time to part ways with my beloved 993. It is a wonderful car, I just don't have room for it with my growing stable...

Purchased privately in July 2001 w/17,000 miles
Always garaged, heated in winters while in Northeast
100% factory original paint
Very clean
Lowered suspension using H&amp;R spring kit (original springs included)
993 RSR anti-way bars
Trip Computer
Full Leather
6 CD Changer
Motor Sound Kit
HID Headlights
New Michelin Pilot Sport PS2s all around
Service records available
Clean CarFax
2 keys, All factory owners manuals etc.
		"
"07-27-2017, 03:15 PM",Dealer Inventory,1,"9-7-2017, 21:0", 2017,Porsche,911,4500,Used, $115900, graphite blue metallic,WP0AB2A9XHS123506,Edison,NJ, Coupe,Auto, PDK,2WD,,https://rennlist.com/forums/showthread.php?t=1001812,2017 Porsche 911 C2S Coupe,"One of our Ray Catena stores took in a 2017 911 C2s coupe and gave it up to us. Unfortunately for the original owner, he had back issues and had to give up the car. 
 The 911 has a half clear bra which covers half the hood, half of the fender, headlight, mirror and front bumper. The car is absolutely flawless with only 4500 miles. "
"08-04-2017, 03:46 PM",Dealer Inventory,0,, 2013,Porsche,911,15563,Used, $99795, Black,WP0AB2A96DS121715,Edison,NJ, Coupe,Auto, PDK,2WD,,https://rennlist.com/forums/showthread.php?t=1003101,"2013 Porsche 911 C2S Aero kit, X51, PCCB","Greetings Rennlisters!
"
"07-17-2017, 01:10 AM",Private Party,0,, 2015,Porsche,,5000,Used, $25000, white,,san francisco,, Coupe,Manual, Manual - 4 speed,2WD,,https://rennlist.com/forums/showthread.php?t=1000012,36'TPD GN trailer for sale,"18 months old
stored indoors
located in hayward CA
28' floor
8' deck


















		"
"08-28-2017, 06:47 PM",Dealer Inventory,0,, 1972,Porsche,911,53557,Used, $67980, Orange,,Cleveland,, Coupe,Manual, Manual - 5 speed,2WD,,https://rennlist.com/forums/showthread.php?t=1022409,1972 Porsche 911 T,"This is a great driving example of a matching-numbers 1972 911 T with one repaint from its original Signal Yellow (114-9-1) color to what appears to be Tangerine. The car was delivered new to a Stanley Wyner of Pittsburgh, PA, and the original maintenance booklet is stamped with the first few services. While intermediate service history is lacking, the current owner had the car mechanically refurbished in 2016 at Porsche specialist Steinel's Autowerks to the tune of almost $11k. The full receipt detailing the work performed is in the documents section on our website.
The car runs and drives beautifully. It is believed to be original mileage, and comes with an actual mileage title. The motor and gearbox are original to the car and a Certificate of Authenticity is on order. The previous owner had an aftermarket radio which was removed (the door speakers are still present) and a blockoff panel installed in its place. 1972 was of course the only year for the passenger side external oil fill, and as such, this is a fairly rare car should somebody choose to restore it to the original Signal Yellow. The car is completely rust free, and is a very presentable driver. The car comes with a spare 14inch Fuchs, jack, and original tool roll.

























		"
"07-31-2017, 02:39 PM",Private Party,0,, 2001,Porsche,911,38100,Used, $51500, Silver,,,, Coupe,Manual, Manual - 6 speed,4WD, 996 Turbo,https://rennlist.com/forums/showthread.php?t=1002362,FS: 2001 996 Turbo,"Thinking about pursuing my want to own a GT3 or other exotic

Listing my 2001 996 911 Turbo for sale.

Have a full stack of receipts.

Arctic Silver
Black Interior

ENGINE"
"08-28-2017, 03:25 PM",Private Party,0,, 2003,Porsche,911,100000,Used, $100000, red,,,, Coupe,Manual, Manual - 6 speed,2WD, GT2,https://rennlist.com/forums/showthread.php?t=1022265,WTB 996 GT2 Guards Red,"I am looking for a 996 GT2 in Guards red... I dont care about higher mileage.

I just care for the exterior condition to be all original, no dings or dents, all original paint. front bumper respray I dont care

I also care about iterior condition. 

I dont care about mileage. 

I have cash ready to go

If anyone has a car and wants to sell, Let me know..

I am also open to other colors except for silver, as long as its a good deal. I already own a silver one. 

Thank you so much,

David
		"
"07-05-2017, 01:34 PM",Private Party,0,, 2006,Porsche,911,28000,Used, $47500, Arctic Silver,,New York,NY, Cabriolet,Manual, Manual - 6 speed,2WD,,https://rennlist.com/forums/showthread.php?t=998246,2006 Carrera S Cabriolet - 28k miles,"Can't believe I'm doing this but I think it's time I moved on to something a little more practical.  
This was used as my second car and was driven regularly. I drove it for the last 5k miles on it from when I purchased it last April.  I am the 2nd owner (first owner purchased new from Porsche PA dealer). 

Fully serviced and nothing needed until June 2018.

I am located in Monmouth County / Jersey Shore area most of the week and one day in NYC.

All of the maintenance done was preventive or to improve the overall enjoyment of the car.  I am very meticulous and proactive about the upkeep of my cars.



BASIC INFORMATION
- Cocoa brown full leather interior
- Manual transmission
- Clean and clear title
- Zero Paintwork
- Zero engine modifications
- Plugged into a battery tender when not in use (included with sale)
- In excellent working order and fully serviced by a Porsche dealer in PA and 2 well-known Porsche specialty shops in NY and NJ. I have a full folder of all work done to the car from first delivery of the car in 2006 until now.


RECENT MAINTENANCE

JAN-AUG 2017
- Oil and filter flush and change 
- New OEM waterpump
- New OEM motor mounts
- New OEM serpentine belt
- New OEM rear control module
- New OEM shifter trim
- New air filer
- New front hood struts
- New ACDelco 94RAGM battery and vent tube
- Coolant flush (New Porsche OEM coolant only)
- Brake /Clutch fluid flush
- Replaced Lobster Fork rims with Carrera S II rims
- Replaced brown center console with a refinished ""aluma-look"" silver center console
- Handbrake adjustment
- All cabriolet drains fully flushed and cleared (very important)


MAY-DEC 2016
- New OEM spark plugs (all 6)
- New OEM ignition coils/coil packs (all 6)
- Full fluids flush and change (used MOBIL-1 SYNTHETIC 0W-40)
- Flushed and refilled transmission fluid with Mobilube PTX 75W-90
- New Cabin filter
- New OEM HVAC (temp / air) buttons
- Bore-scoped all 6 cylinders to inspect for scoring; clean as a whistle with no scoring
- Installed SHIFT-RIGHT shifter kit to change out old/worn shifter bushings. Tight and crisp shifting with no shifter slop.
- Installed OEM Sirius/XM. Full OEM integration



Payment by cash, wire transfer or bank check only.  I am located in the Monmouth, NJ and Brooklyn, NY areas for viewing.  Message me for any questions.

































		"
